lib,target,optlag,Optlag_rho,Dist
161,16320,-9,0.438379288289286,2924.34453816583
161,16329,-2,0.539104940183646,2978.90309549149
161,16337,0,0.452607679705708,3009.62475764149
161,16355,-3,0.543013148042381,11617.1694022746
161,16361,-8,0.448080290313245,11615.8733547758
16362,161,-8,0.412165377128413,3116.32669561076
161,16364,-3,0.401617724241191,11594.9277013162
161,16400,-5,0.544781206590055,3284.05477611983
161,16402,-4,0.447321663858585,11609.1921929316
161,16471,0,0.748856440922909,12490.8320807486
161,16482,-1,0.529312227765167,11992.4100696545
161,16520,0,0.681966401837686,12720.617881277
161,16532,-6,0.439247831367026,12142.376699225
161,16550,-1,0.555718020963458,11991.7597744922
161,16566,-3,0.679408502141136,11958.9524930321
161,16591,-6,0.555604921529391,11900.3593119264
161,16602,0,0.64447353788376,12280.772588796
161,170907,-7,0.444699998617536,4844.54370258156
161,180481,0,0.415053884542496,532.690424990502
171,165,-4,0.515970221985516,1383.77074052273
175,165,-8,0.671638221901531,11010.4328395202
794,165,-9,0.621714632779247,15493.9869672138
809,165,0,0.481598511240752,15235.3719720822
826,165,0,0.456230789215898,13415.7706835982
829,165,-7,0.586777862325743,15548.6270760208
846,165,-8,0.495178135857391,13806.1628944156
1260,165,-5,0.467575830123249,5518.01378884671
1284,165,0,0.571355156246213,5471.63791410234
1294,165,-9,0.653109053315736,5370.86751319372
1322,165,-8,0.4414828009242,4902.51506978912
1327,165,-8,0.436009329986541,5587.10902230349
1335,165,-9,0.726520564223393,4677.66940382628
1340,165,-2,0.479886117512239,4631.59796627767
1343,165,0,0.705902167737772,4595.25966703622
1374,165,-1,0.491021042500454,7175.26095380941
1394,165,-6,0.414755558055483,5165.26899164184
165,1407,-7,0.444618946758545,4175.30541125424
1432,165,0,0.589328691462687,3887.13243988059
1481,165,0,0.56431134695643,5387.35068058876
1484,165,0,0.444970553055242,5357.91786117801
165,1494,-3,0.495408583027573,2989.69609564262
1567,165,-1,0.7106475831873,7343.75843077153
1582,165,0,0.589135903075641,595.365332752375
1605,165,-1,0.68935748393699,254.851214970981
1612,165,-8,0.573464607503718,388.128972281632
1651,165,-3,0.473866355191495,2270.618863362
1653,165,-3,0.494237550779055,2317.12052597483
1660,165,-4,0.792488474153505,12504.160186206
1669,165,0,0.574555382658615,11227.6521949048
165,1688,-3,0.691501432590309,11405.1959400758
1692,165,-7,0.466552260927633,11055.7230350779
1693,165,-6,0.439345366246433,11276.0045238174
1695,165,-9,0.792631970044826,11862.0028780834
9152,165,-9,0.577021555157784,15140.3434933966
9224,165,-9,0.570588127986199,13757.9721389284
9328,165,-9,0.534327147537266,13874.9022984299
9330,165,-8,0.521857105594563,12996.6877305809
9332,165,-7,0.653905771872784,12781.8812407143
9404,165,-9,0.567602414445394,13418.3564577188
9452,165,-9,0.553687757799028,13029.522543181
9458,165,-8,0.577000542379825,13159.5521272967
10147,165,0,0.732616873843802,8097.14126897779
14204,165,-5,0.541338751341028,5480.01947342542
14209,165,-7,0.528883233794433,5470.49700203724
14218,165,-8,0.446390867322302,5418.01357804841
14235,165,-9,0.409740970710221,5425.20665292055
14418,165,-5,0.432306137146472,5586.98762071009
14439,165,-8,0.608612311658668,5416.50110507433
14550,165,-3,0.578950913462917,4858.52693841347
165,14555,-1,0.440280652087168,6355.93884645663
165,14660,-2,0.523976361629923,5565.06940115787
14667,165,-8,0.547335561278171,4902.03221588797
14679,165,-1,0.546833110118882,4871.10851447031
14723,165,0,0.554023302782389,5903.51253020666
14741,165,-3,0.425478495812358,4588.69456093353
14762,165,-9,0.417314784821209,6091.77424137208
14957,165,0,0.480659341549751,5965.49227075063
15001,165,-6,0.471523916818755,4306.66615119302
165,15176,-9,0.469004523142,4112.73207556158
15235,165,-8,0.55652662109031,3839.11380584017
15254,165,-6,0.460862328151296,3863.60120942026
165,15257,-9,0.474787100820209,6941.95174602193
15273,165,-9,0.484549423155777,3985.61715686604
165,15293,-3,0.456288059501712,4030.63998394561
15380,165,-9,0.44851050876207,3657.02837757768
15650,165,-9,0.440211224169269,5147.87521346814
15751,165,-6,0.407203458191246,5290.70754279544
15805,165,-9,0.599840877620189,3445.13444352892
15811,165,0,0.458843906793209,4932.19578810045
15812,165,-5,0.436281107646976,1811.74864742588
15827,165,-6,0.62307711663078,1636.21706185473
16282,165,0,0.481350822658285,2099.13791622787
16311,165,0,0.528186226865658,2318.59676358404
16312,165,-9,0.588318881334854,2318.60740599315
16320,165,-6,0.649999473044598,2342.51844162222
16322,165,-2,0.468860560189251,2538.59358773436
16329,165,-7,0.547023182203779,2474.04227117449
16331,165,-9,0.658008635352597,2410.40710257402
16351,165,-8,0.645566750292968,2513.68239410731
16355,165,-6,0.415777802864203,11092.425000053
165,16359,-9,0.400813622334801,11260.2481514832
16362,165,-2,0.726352048386278,2555.33951687538
16389,165,-9,0.838706345510375,2641.85836772785
165,16453,-9,0.602916513306345,11530.9954859279
16471,165,-2,0.811003655293929,11934.3129254017
16520,165,-8,0.450505293904604,12152.5328447885
165,16532,-6,0.449526309567724,11579.3498131301
16550,165,-7,0.55690875567642,11426.6646237616
16566,165,-1,0.787871683296675,11393.070669139
165,16573,-9,0.467601092885332,12017.1758281063
16602,165,-4,0.601700830327341,11705.8101307315
16605,165,-1,0.492206952128698,11834.0416814499
16631,165,-8,0.470836175163575,11628.0475330116
170811,165,-5,0.482800440419041,5444.38353514899
